number of outliers: 4469
id,time,value
1,23:12:28 19:40:27,38371.09
2,23:12:28 19:40:27,31966.83
7,23:12:28 19:40:27,38769.77
10,23:12:28 19:40:27,33525.46
4,23:12:28 19:41:27,36060.84
8,23:12:28 19:41:27,31020.63
8,23:12:28 19:42:27,32680.03
3,23:12:28 19:43:27,30335.91
1,23:12:28 19:44:27,37196.14
9,23:12:28 19:45:27,36045.47
9,23:12:28 19:46:27,31507.05
10,23:12:28 19:46:27,32883.80
6,23:12:28 19:47:27,37367.54
7,23:12:28 19:47:27,32158.03
2,23:12:28 19:48:27,35533.55
3,23:12:28 19:48:27,37045.96
6,23:12:28 19:48:27,33687.86
7,23:12:28 19:48:27,31754.93
9,23:12:28 19:48:27,32131.57
3,23:12:28 19:49:27,31075.69
6,23:12:28 19:50:27,37102.62
3,23:12:28 19:51:27,38461.48
6,23:12:28 19:51:27,39255.21
4,23:12:28 19:52:27,35954.60
1,23:12:28 19:53:27,39869.22
8,23:12:28 19:53:27,35738.18
10,23:12:28 19:53:27,38369.06
1,23:12:28 19:54:27,38490.96
2,23:12:28 19:54:27,36314.75
2,23:12:28 19:55:27,37695.45
8,23:12:28 19:55:27,37829.58
8,23:12:28 19:57:27,33841.52
9,23:12:28 19:57:27,36926.14
3,23:12:28 19:58:27,38118.71
5,23:12:28 19:58:27,31439.46
3,23:12:28 19:59:27,35119.52
6,23:12:28 19:59:27,32153.67
8,23:12:28 19:59:27,39668.98
1,23:12:28 20:00:27,35136.41
2,23:12:28 20:00:27,31104.94
3,23:12:28 20:00:27,33788.16
6,23:12:28 20:01:27,32621.76
6,23:12:28 20:02:27,31010.01
3,23:12:28 20:03:27,39673.27
6,23:12:28 20:03:27,32676.14
8,23:12:28 20:03:27,37642.32
2,23:12:28 20:04:27,35064.47
5,23:12:28 20:04:27,37437.18
9,23:12:28 20:04:27,30061.97
1,23:12:28 20:05:27,30443.36
7,23:12:28 20:05:27,34051.48
8,23:12:28 20:05:27,33831.41
9,23:12:28 20:05:27,38468.15
6,23:12:28 20:06:27,33388.13
9,23:12:28 20:06:27,38560.25
2,23:12:28 20:07:27,35636.08
7,23:12:28 20:07:27,38283.81
1,23:12:28 20:08:27,33240.55
6,23:12:28 20:08:27,35559.88
8,23:12:28 20:08:27,31166.57
4,23:12:28 20:09:27,36785.27
9,23:12:28 20:09:27,39723.25
2,23:12:28 20:10:27,30015.68
3,23:12:28 20:10:27,35593.65
6,23:12:28 20:10:27,37543.76
7,23:12:28 20:10:27,39839.45
8,23:12:28 20:10:27,30571.75
2,23:12:28 20:11:27,37455.49
6,23:12:28 20:11:27,39145.71
8,23:12:28 20:11:27,38551.07
10,23:12:28 20:11:27,37269.30
6,23:12:28 20:12:27,30289.07
7,23:12:28 20:12:27,35066.51
7,23:12:28 20:14:27,31738.01
8,23:12:28 20:14:27,37214.17
9,23:12:28 20:14:27,31628.58
5,23:12:28 20:15:27,35698.60
6,23:12:28 20:15:27,31770.92
2,23:12:28 20:16:27,31809.31
6,23:12:28 20:16:27,39088.28
8,23:12:28 20:16:27,36663.86
2,23:12:28 20:17:27,36624.49
3,23:12:28 20:17:27,33074.41
4,23:12:28 20:17:27,37633.52
9,23:12:28 20:17:27,33921.04
3,23:12:28 20:18:27,31911.69
8,23:12:28 20:18:27,32717.45
2,23:12:28 20:19:27,39232.56
4,23:12:28 20:21:27,37696.97
5,23:12:28 20:21:27,39967.42
8,23:12:28 20:21:27,37963.95
1,23:12:28 20:22:27,31905.68
10,23:12:28 20:22:27,30462.78
1,23:12:28 20:23:27,36588.06
6,23:12:28 20:23:27,35422.43
2,23:12:28 20:25:27,36016.98
7,23:12:28 20:25:27,30733.24
8,23:12:28 20:25:27,38355.83
1,23:12:28 20:26:27,38915.19
6,23:12:28 20:26:27,33405.70
9,23:12:28 20:26:27,39558.87
1,23:12:28 20:27:27,36796.50
7,23:12:28 20:27:27,35908.29
4,23:12:28 20:28:27,31750.16
8,23:12:28 20:28:27,33943.35
3,23:12:28 20:29:27,32625.03
7,23:12:28 20:29:27,37197.84
4,23:12:28 20:30:27,38969.03
4,23:12:28 20:32:27,32364.17
5,23:12:28 20:32:27,37795.97
10,23:12:28 20:32:27,35990.11
4,23:12:28 20:33:27,36568.89
1,23:12:28 20:34:27,33158.11
10,23:12:28 20:34:27,32250.03
7,23:12:28 20:35:27,35963.00
4,23:12:28 20:36:27,30178.83
2,23:12:28 20:37:27,36727.47
4,23:12:28 20:37:27,30087.77
8,23:12:28 20:37:27,34700.11
9,23:12:28 20:37:27,35995.83
1,23:12:28 20:38:27,30949.82
5,23:12:28 20:38:27,33037.13
6,23:12:28 20:38:27,31629.89
8,23:12:28 20:38:27,33023.49
2,23:12:28 20:39:27,32820.70
5,23:12:28 20:39:27,38808.02
6,23:12:28 20:40:27,37037.24
10,23:12:28 20:40:27,30970.92
8,23:12:28 20:41:27,39436.15
6,23:12:28 20:42:27,34109.08
1,23:12:28 20:43:27,32478.69
5,23:12:28 20:43:27,35291.54
3,23:12:28 20:44:27,35580.05
7,23:12:28 20:44:27,31124.56
9,23:12:28 20:44:27,32081.23
5,23:12:28 20:45:27,37295.69
5,23:12:28 20:46:27,32626.41
7,23:12:28 20:46:27,38857.84
5,23:12:28 20:47:27,37167.55
7,23:12:28 20:47:27,33649.54
1,23:12:28 20:48:27,31482.81
3,23:12:28 20:48:27,37823.13
9,23:12:28 20:48:27,37781.55
5,23:12:28 20:49:27,32605.54
8,23:12:28 20:49:27,35323.05
10,23:12:28 20:49:27,31368.21
2,23:12:28 20:50:27,34167.42
3,23:12:28 20:50:27,34943.21
4,23:12:28 20:50:27,34042.38
7,23:12:28 20:50:27,38373.01
8,23:12:28 20:50:27,33754.91
9,23:12:28 20:50:27,39799.43
10,23:12:28 20:50:27,34977.24
6,23:12:28 20:51:27,38354.91
1,23:12:28 20:52:27,34868.15
4,23:12:28 20:52:27,39624.35
5,23:12:28 20:52:27,31154.89
6,23:12:28 20:52:27,32244.18
10,23:12:28 20:52:27,36529.38
8,23:12:28 20:53:27,39053.64
10,23:12:28 20:53:27,34759.54
9,23:12:28 20:55:27,36721.71
10,23:12:28 20:55:27,31001.79
4,23:12:28 20:56:27,33653.15
8,23:12:28 20:57:27,35529.32
10,23:12:28 20:57:27,39686.42
8,23:12:28 20:58:27,37478.45
10,23:12:28 20:58:27,34544.01
6,23:12:28 20:59:27,36888.69
8,23:12:28 20:59:27,30884.91
9,23:12:28 20:59:27,34377.60
3,23:12:28 21:00:27,38623.65
7,23:12:28 21:00:27,31729.93
10,23:12:28 21:00:27,36562.76
1,23:12:28 21:01:27,32269.86
4,23:12:28 21:01:27,36697.64
5,23:12:28 21:01:27,35771.76
8,23:12:28 21:01:27,36783.54
10,23:12:28 21:01:27,37730.55
4,23:12:28 21:02:27,30951.90
5,23:12:28 21:02:27,34241.21
7,23:12:28 21:02:27,36248.77
3,23:12:28 21:03:27,34728.02
5,23:12:28 21:03:27,37594.31
2,23:12:28 21:04:27,36324.40
4,23:12:28 21:05:27,35876.42
9,23:12:28 21:05:27,31934.88
1,23:12:28 21:06:27,31980.77
2,23:12:28 21:06:27,37444.85
4,23:12:28 21:06:27,35854.79
6,23:12:28 21:06:27,30574.42
9,23:12:28 21:06:27,30520.62
10,23:12:28 21:06:27,32264.46
4,23:12:28 21:07:27,33342.04
5,23:12:28 21:07:27,31072.17
6,23:12:28 21:07:27,35246.38
7,23:12:28 21:07:27,32588.70
10,23:12:28 21:07:27,31823.61
7,23:12:28 21:08:27,32551.16
1,23:12:28 21:09:27,35558.37
3,23:12:28 21:09:27,35127.85
7,23:12:28 21:09:27,39648.69
1,23:12:28 21:10:27,35630.84
2,23:12:28 21:10:27,39662.52
5,23:12:28 21:11:27,37115.34
6,23:12:28 21:11:27,35685.47
10,23:12:28 21:11:27,36272.30
1,23:12:28 21:12:27,34322.95
7,23:12:28 21:12:27,37983.70
2,23:12:28 21:14:27,31239.77
6,23:12:28 21:14:27,31260.88
7,23:12:28 21:14:27,38035.57
2,23:12:28 21:15:27,38330.78
9,23:12:28 21:15:27,31169.25
5,23:12:28 21:16:27,39726.26
10,23:12:28 21:16:27,36796.43
3,23:12:28 21:17:27,34052.71
4,23:12:28 21:17:27,34971.20
5,23:12:28 21:17:27,33632.00
8,23:12:28 21:17:27,38614.09
10,23:12:28 21:17:27,34116.79
5,23:12:28 21:18:27,36687.12
2,23:12:28 21:19:27,37337.93
6,23:12:28 21:19:27,35084.45
1,23:12:28 21:20:27,30463.14
2,23:12:28 21:20:27,38338.32
6,23:12:28 21:20:27,37097.76
8,23:12:28 21:20:27,31801.57
4,23:12:28 21:21:27,39786.61
5,23:12:28 21:21:27,32918.01
6,23:12:28 21:21:27,37467.94
10,23:12:28 21:21:27,36442.25
5,23:12:28 21:22:27,31889.28
4,23:12:28 21:23:27,32515.91
8,23:12:28 21:23:27,35812.10
1,23:12:28 21:24:27,35672.53
2,23:12:28 21:24:27,32739.33
4,23:12:28 21:24:27,37593.77
10,23:12:28 21:24:27,39274.55
2,23:12:28 21:25:27,31151.44
7,23:12:28 21:25:27,30079.29
9,23:12:28 21:25:27,34482.87
10,23:12:28 21:25:27,35764.43
3,23:12:28 21:26:27,33666.63
4,23:12:28 21:26:27,37564.30
5,23:12:28 21:26:27,31727.93
6,23:12:28 21:26:27,34569.35
10,23:12:28 21:26:27,38196.33
1,23:12:28 21:27:27,34511.16
6,23:12:28 21:27:27,38054.88
10,23:12:28 21:27:27,31792.53
2,23:12:28 21:28:27,38629.12
6,23:12:28 21:28:27,36264.81
8,23:12:28 21:28:27,39292.28
6,23:12:28 21:29:27,39759.95
7,23:12:28 21:29:27,38907.13
4,23:12:28 21:30:27,37641.92
5,23:12:28 21:30:27,31799.61
4,23:12:28 21:31:27,35865.85
5,23:12:28 21:31:27,35646.96
7,23:12:28 21:31:27,39358.67
8,23:12:28 21:31:27,36120.13
4,23:12:28 21:32:27,36232.65
7,23:12:28 21:32:27,30045.21
9,23:12:28 21:32:27,36950.58
2,23:12:28 21:33:27,38460.00
5,23:12:28 21:33:27,33845.47
6,23:12:28 21:33:27,36528.47
3,23:12:28 21:34:27,39426.38
6,23:12:28 21:34:27,31253.29
7,23:12:28 21:34:27,35198.15
8,23:12:28 21:34:27,37252.78
1,23:12:28 21:35:27,35237.03
7,23:12:28 21:35:27,32439.33
9,23:12:28 21:35:27,33206.59
1,23:12:28 21:36:27,33059.47
2,23:12:28 21:36:27,37048.13
5,23:12:28 21:36:27,35897.67
6,23:12:28 21:36:27,39482.89
9,23:12:28 21:36:27,30249.88
2,23:12:28 21:37:27,37992.12
3,23:12:28 21:37:27,39797.30
6,23:12:28 21:37:27,33899.61
1,23:12:28 21:38:27,39929.77
4,23:12:28 21:38:27,37932.44
7,23:12:28 21:38:27,34990.06
9,23:12:28 21:38:27,36261.71
10,23:12:28 21:38:27,32984.98
7,23:12:28 21:39:27,37870.75
9,23:12:28 21:39:27,32290.82
1,23:12:28 21:40:27,33009.13
2,23:12:28 21:40:27,31818.33
3,23:12:28 21:40:27,35064.12
5,23:12:28 21:40:27,34781.59
6,23:12:28 21:40:27,36789.97
1,23:12:28 21:41:27,32654.75
4,23:12:28 21:41:27,32345.25
6,23:12:28 21:41:27,33499.07
9,23:12:28 21:41:27,36099.69
1,23:12:28 21:42:27,39912.89
3,23:12:28 21:42:27,39505.78
7,23:12:28 21:43:27,32669.17
8,23:12:28 21:43:27,35441.23
1,23:12:28 21:44:27,31012.17
2,23:12:28 21:44:27,32062.72
3,23:12:28 21:44:27,37328.53
8,23:12:28 21:44:27,32863.81
8,23:12:28 21:45:27,31357.18
10,23:12:28 21:45:27,39734.69
2,23:12:28 21:46:27,33269.26
4,23:12:28 21:46:27,35364.54
9,23:12:28 21:46:27,38764.06
1,23:12:28 21:47:27,36791.33
6,23:12:28 21:47:27,38042.44
8,23:12:28 21:47:27,39074.31
3,23:12:28 21:48:27,36470.45
8,23:12:28 21:48:27,39957.91
9,23:12:28 21:48:27,36260.27
10,23:12:28 21:48:27,38006.66
4,23:12:28 21:49:27,35237.87
7,23:12:28 21:49:27,31942.70
8,23:12:28 21:49:27,39636.57
9,23:12:28 21:49:27,31379.02
10,23:12:28 21:49:27,37191.08
10,23:12:28 21:50:27,33034.41
3,23:12:28 21:51:27,35237.75
5,23:12:28 21:51:27,37525.43
8,23:12:28 21:51:27,38498.65
9,23:12:28 21:51:27,35533.86
7,23:12:28 21:52:27,33832.28
10,23:12:28 21:52:27,37486.48
6,23:12:28 21:53:27,39496.69
7,23:12:28 21:53:27,38635.28
9,23:12:28 21:53:27,31986.44
1,23:12:28 21:54:27,39685.25
2,23:12:28 21:54:27,39365.42
5,23:12:28 21:54:27,33735.79
1,23:12:28 21:55:27,37731.85
8,23:12:28 21:55:27,32740.04
10,23:12:28 21:55:27,31165.26
2,23:12:28 21:56:27,36306.11
4,23:12:28 21:56:27,33397.73
6,23:12:28 21:56:27,32071.86
8,23:12:28 21:58:27,30988.88
10,23:12:28 21:58:27,31380.63
2,23:12:28 21:59:27,37033.07
3,23:12:28 21:59:27,32781.90
5,23:12:28 21:59:27,30487.70
7,23:12:28 21:59:27,35435.17
8,23:12:28 21:59:27,33503.61
9,23:12:28 21:59:27,31587.02
10,23:12:28 21:59:27,30144.63
3,23:12:28 22:00:27,31544.75
4,23:12:28 22:00:27,39017.19
1,23:12:28 22:01:27,31869.38
2,23:12:28 22:01:27,37887.02
4,23:12:28 22:01:27,30464.56
6,23:12:28 22:01:27,37895.91
1,23:12:28 22:02:27,35853.77
2,23:12:28 22:02:27,35108.65
4,23:12:28 22:03:27,38776.56
9,23:12:28 22:03:27,38829.13
5,23:12:28 22:04:27,35922.77
7,23:12:28 22:04:27,39911.40
10,23:12:28 22:04:27,39129.11
3,23:12:28 22:05:27,39082.58
5,23:12:28 22:05:27,30435.18
6,23:12:28 22:05:27,39969.42
8,23:12:28 22:05:27,33253.41
2,23:12:28 22:06:27,31433.24
5,23:12:28 22:06:27,32080.95
9,23:12:28 22:06:27,33387.32
9,23:12:28 22:07:27,31995.48
9,23:12:28 22:08:27,31670.89
10,23:12:28 22:08:27,33220.71
5,23:12:28 22:09:27,33188.63
9,23:12:28 22:09:27,39345.14
2,23:12:28 22:10:27,33149.73
4,23:12:28 22:10:27,33796.44
5,23:12:28 22:10:27,32382.01
6,23:12:28 22:10:27,37630.47
8,23:12:28 22:10:27,37874.89
1,23:12:28 22:11:27,30853.48
2,23:12:28 22:11:27,37410.74
6,23:12:28 22:11:27,34882.55
2,23:12:28 22:12:27,32321.91
5,23:12:28 22:12:27,32798.33
6,23:12:28 22:12:27,39004.99
4,23:12:28 22:13:27,35268.04
7,23:12:28 22:13:27,31981.92
8,23:12:28 22:13:27,30989.46
9,23:12:28 22:13:27,36064.10
10,23:12:28 22:13:27,34980.93
4,23:12:28 22:14:27,34702.65
7,23:12:28 22:14:27,32794.82
9,23:12:28 22:14:27,35344.17
3,23:12:28 22:15:27,35774.05
5,23:12:28 22:15:27,34354.93
1,23:12:28 22:16:27,39759.30
10,23:12:28 22:16:27,39487.68
5,23:12:28 22:17:27,39175.65
7,23:12:28 22:17:27,39281.53
8,23:12:28 22:17:27,39223.89
2,23:12:28 22:18:27,32219.73
7,23:12:28 22:18:27,35388.97
9,23:12:28 22:18:27,37176.21
10,23:12:28 22:18:27,34132.42
1,23:12:28 22:19:27,37477.03
3,23:12:28 22:19:27,31849.75
5,23:12:28 22:19:27,39645.68
7,23:12:28 22:19:27,38880.96
3,23:12:28 22:20:27,33457.84
5,23:12:28 22:21:27,35476.93
7,23:12:28 22:21:27,31834.42
10,23:12:28 22:21:27,37865.11
2,23:12:28 22:22:27,36560.64
5,23:12:28 22:22:27,31932.18
8,23:12:28 22:22:27,37442.43
9,23:12:28 22:22:27,32635.23
3,23:12:28 22:23:27,37925.73
8,23:12:28 22:23:27,31834.51
10,23:12:28 22:23:27,38077.38
1,23:12:28 22:24:27,34862.70
5,23:12:28 22:24:27,38895.63
9,23:12:28 22:24:27,30845.73
6,23:12:28 22:25:27,38090.53
10,23:12:28 22:25:27,37672.28
1,23:12:28 22:26:27,31811.46
4,23:12:28 22:26:27,37813.55
7,23:12:28 22:26:27,38840.83
8,23:12:28 22:26:27,32167.76
9,23:12:28 22:26:27,34057.46
2,23:12:28 22:27:27,36829.53
5,23:12:28 22:27:27,37110.30
8,23:12:28 22:27:27,34802.03
1,23:12:28 22:28:27,36601.38
3,23:12:28 22:28:27,32715.14
4,23:12:28 22:29:27,36314.83
10,23:12:28 22:29:27,34832.08
1,23:12:28 22:30:27,39075.84
2,23:12:28 22:30:27,35599.20
6,23:12:28 22:30:27,32385.16
10,23:12:28 22:30:27,37146.88
10,23:12:28 22:31:27,38541.67
1,23:12:28 22:32:27,38344.53
2,23:12:28 22:32:27,37833.72
4,23:12:28 22:32:27,35028.10
10,23:12:28 22:32:27,38792.08
5,23:12:28 22:33:27,32576.24
9,23:12:28 22:33:27,31030.84
1,23:12:28 22:34:27,32829.14
3,23:12:28 22:34:27,35789.60
8,23:12:28 22:34:27,38711.78
9,23:12:28 22:34:27,37040.91
10,23:12:28 22:34:27,33083.75
5,23:12:28 22:35:27,36273.00
7,23:12:28 22:35:27,32174.18
8,23:12:28 22:35:27,35434.05
9,23:12:28 22:35:27,30256.48
2,23:12:28 22:36:27,31565.51
6,23:12:28 22:36:27,39739.95
8,23:12:28 22:36:27,32410.65
9,23:12:28 22:36:27,32830.41
1,23:12:28 22:37:27,39750.48
2,23:12:28 22:37:27,34531.58
3,23:12:28 22:37:27,35309.64
10,23:12:28 22:37:27,34011.55
3,23:12:28 22:38:27,36831.42
6,23:12:28 22:38:27,37416.70
7,23:12:28 22:38:27,34548.59
10,23:12:28 22:38:27,32423.41
6,23:12:28 22:39:27,32025.96
7,23:12:28 22:39:27,35367.74
4,23:12:28 22:40:27,33650.59
6,23:12:28 22:40:27,33444.89
7,23:12:28 22:40:27,37883.91
5,23:12:28 22:41:27,34152.66
10,23:12:28 22:41:27,34863.23
2,23:12:28 22:42:27,34038.19
3,23:12:28 22:42:27,35847.60
5,23:12:28 22:42:27,37491.72
7,23:12:28 22:43:27,34602.10
4,23:12:28 22:44:27,38655.44
7,23:12:28 22:44:27,36319.77
8,23:12:28 22:45:27,38491.76
10,23:12:28 22:45:27,33608.35
7,23:12:28 22:46:27,38977.79
8,23:12:28 22:46:27,36820.90
9,23:12:28 22:46:27,30648.44
4,23:12:28 22:47:27,36317.09
5,23:12:28 22:47:27,30992.39
2,23:12:28 22:48:27,35951.64
3,23:12:28 22:48:27,34896.28
3,23:12:28 22:50:27,35231.98
4,23:12:28 22:50:27,32885.12
5,23:12:28 22:51:27,32440.01
5,23:12:28 22:52:27,39125.91
7,23:12:28 22:52:27,35350.74
10,23:12:28 22:52:27,37586.25
5,23:12:28 22:53:27,32843.81
8,23:12:28 22:53:27,31251.49
2,23:12:28 22:54:27,39147.65
3,23:12:28 22:54:27,32534.94
6,23:12:28 22:54:27,31656.10
6,23:12:28 22:55:27,32554.76
7,23:12:28 22:55:27,32665.77
10,23:12:28 22:55:27,38535.64
3,23:12:28 22:56:27,33184.75
5,23:12:28 22:56:27,33372.11
7,23:12:28 22:56:27,39276.87
1,23:12:28 22:57:27,34442.93
3,23:12:28 22:57:27,33790.88
4,23:12:28 22:57:27,38575.82
6,23:12:28 22:57:27,35303.64
9,23:12:28 22:57:27,39746.34
10,23:12:28 22:57:27,33271.47
1,23:12:28 22:58:27,39803.34
6,23:12:28 22:58:27,39030.75
4,23:12:28 22:59:27,39485.58
5,23:12:28 22:59:27,33397.80
6,23:12:28 23:01:27,31603.45
8,23:12:28 23:01:27,34239.64
7,23:12:28 23:02:27,32429.58
1,23:12:28 23:03:27,30331.38
4,23:12:28 23:03:27,33524.84
7,23:12:28 23:04:27,31241.75
10,23:12:28 23:04:27,38831.20
1,23:12:28 23:05:27,34998.19
2,23:12:28 23:05:27,35558.16
9,23:12:28 23:06:27,38772.51
4,23:12:28 23:07:27,30676.31
10,23:12:28 23:07:27,36896.71
4,23:12:28 23:08:27,33902.78
7,23:12:28 23:08:27,35505.51
10,23:12:28 23:08:27,30824.58
5,23:12:28 23:09:27,36239.34
2,23:12:28 23:10:27,35989.37
6,23:12:28 23:10:27,38216.55
7,23:12:28 23:10:27,37155.69
6,23:12:28 23:11:27,32822.78
10,23:12:28 23:11:27,34935.98
3,23:12:28 23:12:27,34593.72
9,23:12:28 23:12:27,38708.80
1,23:12:28 23:13:27,36871.70
3,23:12:28 23:13:27,37531.33
4,23:12:28 23:13:27,36646.59
10,23:12:28 23:13:27,32695.11
1,23:12:28 23:14:27,36034.58
2,23:12:28 23:14:27,37120.36
8,23:12:28 23:14:27,38287.43
1,23:12:28 23:15:27,31051.49
8,23:12:28 23:16:27,38906.00
9,23:12:28 23:16:27,37879.97
1,23:12:28 23:17:27,33248.75
3,23:12:28 23:18:27,33323.69
5,23:12:28 23:18:27,39468.92
8,23:12:28 23:18:27,30695.89
4,23:12:28 23:19:27,37810.04
5,23:12:28 23:19:27,36824.24
9,23:12:28 23:19:27,30238.47
2,23:12:28 23:20:27,32028.26
3,23:12:28 23:20:27,39807.98
4,23:12:28 23:20:27,38644.13
5,23:12:28 23:20:27,32951.44
4,23:12:28 23:21:27,38753.54
5,23:12:28 23:21:27,32311.26
8,23:12:28 23:21:27,33091.99
9,23:12:28 23:21:27,35346.88
2,23:12:28 23:22:27,36979.77
3,23:12:28 23:22:27,37682.25
1,23:12:28 23:23:27,33930.65
6,23:12:28 23:23:27,38299.34
6,23:12:28 23:24:27,39374.18
5,23:12:28 23:25:27,37755.37
7,23:12:28 23:25:27,34801.85
5,23:12:28 23:26:27,30635.49
7,23:12:28 23:26:27,31882.17
8,23:12:28 23:27:27,38908.04
9,23:12:28 23:27:27,32601.72
1,23:12:28 23:28:27,34530.08
10,23:12:28 23:28:27,32197.76
10,23:12:28 23:29:27,36778.97
2,23:12:28 23:30:27,36288.50
7,23:12:28 23:30:27,36380.55
10,23:12:28 23:30:27,38997.01
1,23:12:28 23:31:27,36702.56
3,23:12:28 23:31:27,34226.00
8,23:12:28 23:31:27,31103.79
2,23:12:28 23:32:27,39007.03
4,23:12:28 23:32:27,39765.45
5,23:12:28 23:32:27,36434.38
6,23:12:28 23:32:27,30318.83
3,23:12:28 23:33:27,32087.97
8,23:12:28 23:33:27,32282.65
9,23:12:28 23:33:27,31601.45
1,23:12:28 23:34:27,33253.88
4,23:12:28 23:34:27,37123.33
9,23:12:28 23:34:27,34151.96
2,23:12:28 23:35:27,38983.41
3,23:12:28 23:35:27,37775.50
10,23:12:28 23:35:27,36748.80
3,23:12:28 23:36:27,31813.81
7,23:12:28 23:36:27,35082.14
10,23:12:28 23:36:27,37734.70
1,23:12:28 23:37:27,30010.09
2,23:12:28 23:37:27,33900.83
4,23:12:28 23:37:27,36436.33
8,23:12:28 23:37:27,35282.01
9,23:12:28 23:37:27,39454.89
6,23:12:28 23:38:27,36494.58
7,23:12:28 23:38:27,33961.35
8,23:12:28 23:38:27,30524.47
10,23:12:28 23:38:27,32179.48
2,23:12:28 23:39:27,36763.72
4,23:12:28 23:39:27,30070.21
7,23:12:28 23:39:27,37005.09
9,23:12:28 23:39:27,38846.41
1,23:12:28 23:40:27,35555.74
10,23:12:28 23:40:27,32727.13
3,23:12:28 23:42:27,33415.23
9,23:12:28 23:42:27,33289.16
2,23:12:28 23:43:27,37350.62
10,23:12:28 23:43:27,36626.02
4,23:12:28 23:44:27,31345.78
2,23:12:28 23:45:27,38806.45
5,23:12:28 23:45:27,37528.53
10,23:12:28 23:45:27,38285.09
10,23:12:28 23:46:27,36532.96
6,23:12:28 23:47:27,32565.36
10,23:12:28 23:47:27,30182.63
5,23:12:28 23:48:27,33971.01
7,23:12:28 23:48:27,33145.15
8,23:12:28 23:48:27,32458.17
10,23:12:28 23:48:27,39990.28
2,23:12:28 23:49:27,30515.94
8,23:12:28 23:49:27,31488.49
10,23:12:28 23:49:27,31341.99
1,23:12:28 23:50:27,35175.67
2,23:12:28 23:51:27,36369.94
5,23:12:28 23:51:27,35098.79
8,23:12:28 23:51:27,37341.20
1,23:12:28 23:52:27,38129.72
6,23:12:28 23:52:27,30545.97
8,23:12:28 23:52:27,35601.00
10,23:12:28 23:52:27,38311.94
1,23:12:28 23:53:27,33640.80
6,23:12:28 23:53:27,35187.69
3,23:12:28 23:54:27,30912.74
4,23:12:28 23:54:27,39627.91
9,23:12:28 23:54:27,38304.40
10,23:12:28 23:54:27,37281.72
1,23:12:28 23:55:27,30205.75
9,23:12:28 23:55:27,35617.52
1,23:12:28 23:56:27,36970.23
3,23:12:28 23:56:27,34876.88
1,23:12:28 23:57:27,38225.47
2,23:12:28 23:57:27,33095.71
5,23:12:28 23:57:27,33903.21
9,23:12:28 23:57:27,34938.69
5,23:12:28 23:58:27,35801.90
8,23:12:28 23:58:27,33255.31
9,23:12:28 23:58:27,35682.78
2,23:12:28 23:59:27,35259.30
6,23:12:28 23:59:27,39910.14
9,23:12:28 23:59:27,38421.74
10,23:12:28 23:59:27,32508.04
2,23:12:29 00:00:27,35198.83
5,23:12:29 00:00:27,34882.42
6,23:12:29 00:00:27,35909.42
1,23:12:29 00:01:27,37207.24
7,23:12:29 00:01:27,39084.08
8,23:12:29 00:01:27,35203.43
9,23:12:29 00:01:27,37219.95
2,23:12:29 00:02:27,30076.41
4,23:12:29 00:02:27,31732.24
9,23:12:29 00:02:27,39906.57
10,23:12:29 00:02:27,35233.07
1,23:12:29 00:03:27,38708.88
9,23:12:29 00:03:27,32255.69
10,23:12:29 00:03:27,30697.17
4,23:12:29 00:04:27,30953.79
5,23:12:29 00:04:27,30543.29
6,23:12:29 00:04:27,36240.98
4,23:12:29 00:06:27,34847.92
10,23:12:29 00:06:27,35625.35
2,23:12:29 00:07:27,31120.55
5,23:12:29 00:07:27,30571.33
7,23:12:29 00:07:27,39828.03
2,23:12:29 00:08:27,34990.42
5,23:12:29 00:08:27,30590.84
1,23:12:29 00:09:27,37878.37
6,23:12:29 00:09:27,39528.81
2,23:12:29 00:10:27,39087.60
7,23:12:29 00:10:27,38402.43
10,23:12:29 00:10:27,32730.86
4,23:12:29 00:11:27,35666.35
5,23:12:29 00:11:27,37726.36
7,23:12:29 00:11:27,36248.36
10,23:12:29 00:11:27,32471.80
3,23:12:29 00:12:27,37141.82
6,23:12:29 00:12:27,39556.43
7,23:12:29 00:12:27,39076.87
9,23:12:29 00:12:27,32480.17
5,23:12:29 00:13:27,39747.69
8,23:12:29 00:13:27,35748.25
9,23:12:29 00:13:27,36104.06
1,23:12:29 00:14:27,37212.02
2,23:12:29 00:14:27,30490.54
8,23:12:29 00:14:27,39628.00
3,23:12:29 00:15:27,30203.12
4,23:12:29 00:15:27,36773.12
6,23:12:29 00:15:27,31787.81
1,23:12:29 00:16:27,39522.09
8,23:12:29 00:16:27,31461.39
9,23:12:29 00:16:27,36171.77
3,23:12:29 00:17:27,34639.12
4,23:12:29 00:17:27,38312.60
9,23:12:29 00:17:27,32138.39
1,23:12:29 00:18:27,35203.00
2,23:12:29 00:18:27,32003.84
6,23:12:29 00:18:27,32578.71
10,23:12:29 00:18:27,34312.02
1,23:12:29 00:19:27,35949.40
5,23:12:29 00:19:27,34778.67
7,23:12:29 00:19:27,38488.78
4,23:12:29 00:20:27,39008.25
5,23:12:29 00:20:27,36282.23
6,23:12:29 00:20:27,31728.41
7,23:12:29 00:20:27,30753.36
2,23:12:29 00:21:27,35479.73
8,23:12:29 00:21:27,31647.92
9,23:12:29 00:21:27,38490.44
5,23:12:29 00:22:27,30063.42
7,23:12:29 00:22:27,33526.34
4,23:12:29 00:23:27,32001.29
5,23:12:29 00:23:27,36529.06
